Identifier;Portfolio;AssetClass;Country;AssetID;Nominal;TVPercent;TV;MacaulayDuration;Duration;SpreadDuration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;EquityDelta;FXDelta;InflationDelta1bp;Counterparty;ISIN;Market;Variable;Type;Unit;T0;Day 1;shock_std;Comment;Effect;Method
XS2588885025;400804;Bond;Italy;UNICREDIT SPA (EUR 4.450, 16-Feb-2029);3000000.0;0.1158613604663922;3116977.397260276;2.758518992692459;2.672910504079153;2.6729105040791534;3090.2912095955503;-859.6830558704163;-859.6830558704163;0.0;0.0;0.0;;XS2588885025;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-21492.076396760407;RateDelta1bp × shock_bps
XS2588885025;400804;Bond;Italy;UNICREDIT SPA (EUR 4.450, 16-Feb-2029);3000000.0;0.1158613604663922;3116977.397260276;2.758518992692459;2.672910504079153;2.6729105040791534;3090.2912095955503;-859.6830558704163;-859.6830558704163;0.0;0.0;0.0;;XS2588885025;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-34387.32223481665;SpreadDelta1bp × shock_bps
XS2588986997;400804;Bond;Netherlands;ING GROEP NV (EUR 5.000, 20-Feb-2035);3000000.0;0.1168482521657311;3143527.39726028;4.449975646989534;4.277848646785049;4.277848646785049;7379.583963911706;-1399.0443917387347;-1399.0443917387347;0.0;0.0;0.0;;XS2588986997;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-34976.109793468364;RateDelta1bp × shock_bps
XS2588986997;400804;Bond;Netherlands;ING GROEP NV (EUR 5.000, 20-Feb-2035);3000000.0;0.1168482521657311;3143527.39726028;4.449975646989534;4.277848646785049;4.277848646785049;7379.583963911706;-1399.0443917387347;-1399.0443917387347;0.0;0.0;0.0;;XS2588986997;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;95;0.0095;Spread vs. swap rate;-132909.2172151798;SpreadDelta1bp × shock_bps
XS2589790109;400804;Bond;Germany;SIEMENS AG (EUR 3.375, 24-Aug-2031);2000000.0;0.0775150461067832;2085360.0000020345;5.631649984644165;5.469949629064272;5.469949629064272;7791.606334615353;-1158.6027369805945;-1158.6027369805945;0.0;0.0;0.0;;XS2589790109;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-28965.068424514862;RateDelta1bp × shock_bps
XS2589790109;400804;Bond;Germany;SIEMENS AG (EUR 3.375, 24-Aug-2031);2000000.0;0.0775150461067832;2085360.0000020345;5.631649984644165;5.469949629064272;5.469949629064272;7791.606334615353;-1158.6027369805945;-1158.6027369805945;0.0;0.0;0.0;;XS2589790109;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-40551.095794320805;SpreadDelta1bp × shock_bps
XS2592650373;400804;Bond;Italy;INTESA SANPAOLO SPA (EUR 5.000, 8-Mar-2028);2900000.0;0.1123128097451376;3021511.98630137;1.890270271489616;1.8367958490587468;1.8367958490587468;1571.3986014631612;-571.1878083362353;-571.1878083362353;0.0;0.0;0.0;;XS2592650373;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-14279.695208405883;RateDelta1bp × shock_bps
XS2592650373;400804;Bond;Italy;INTESA SANPAOLO SPA (EUR 5.000, 8-Mar-2028);2900000.0;0.1123128097451376;3021511.98630137;1.890270271489616;1.8367958490587468;1.8367958490587468;1571.3986014631612;-571.1878083362353;-571.1878083362353;0.0;0.0;0.0;;XS2592650373;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-22847.512333449413;SpreadDelta1bp × shock_bps
XS2595028536;400804;Bond;United States;MORGAN STANLEY (EUR 4.656, 2-Mar-2029);3000000.0;0.1170029010967082;3147687.8630137104;2.7922570753043567;2.710860801589715;2.7108608015897158;3200.3850702904697;-879.6042255368494;-879.6042255368494;0.0;0.0;0.0;;XS2595028536;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-21990.105638421235;RateDelta1bp × shock_bps
XS2595028536;400804;Bond;United States;MORGAN STANLEY (EUR 4.656, 2-Mar-2029);3000000.0;0.1170029010967082;3147687.8630137104;2.7922570753043567;2.710860801589715;2.7108608015897158;3200.3850702904697;-879.6042255368494;-879.6042255368494;0.0;0.0;0.0;;XS2595028536;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-35184.16902147398;SpreadDelta1bp × shock_bps
XS2597113989;400804;Bond;United Kingdom;HSBC HOLDINGS PLC (EUR 4.752, 10-Mar-2028);3000000.0;0.1156106299409487;3110232.08219178;1.8978580074286515;1.8439501433609031;1.843950143360904;1627.2600134037432;-590.2727359841074;-590.2727359841074;0.0;0.0;0.0;;XS2597113989;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-14756.818399602686;RateDelta1bp × shock_bps
XS2597113989;400804;Bond;United Kingdom;HSBC HOLDINGS PLC (EUR 4.752, 10-Mar-2028);3000000.0;0.1156106299409487;3110232.08219178;1.8978580074286515;1.8439501433609031;1.843950143360904;1627.2600134037432;-590.2727359841074;-590.2727359841074;0.0;0.0;0.0;;XS2597113989;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-23610.909439364295;SpreadDelta1bp × shock_bps
XS2597905905;400804;Bond;Australia;WESTPAC BANKING CORP (EUR 3.750, 20-Apr-2028);2000000.0;0.0793658085655409;2135150.410958923;2.847923584605407;2.7746580399531022;2.7746580399531022;2310.743258961947;-608.5995677541118;-608.5995677541118;0.0;0.0;0.0;;XS2597905905;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-15214.989193852796;RateDelta1bp × shock_bps
XS2597905905;400804;Bond;Australia;WESTPAC BANKING CORP (EUR 3.750, 20-Apr-2028);2000000.0;0.0793658085655409;2135150.410958923;2.847923584605407;2.7746580399531022;2.7746580399531022;2310.743258961947;-608.5995677541118;-608.5995677541118;0.0;0.0;0.0;;XS2597905905;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-24343.982710164473;SpreadDelta1bp × shock_bps
XS2598331242;400804;Bond;Spain;BANCO DE SABADELL SA (EUR 5.000, 7-Jun-2029);2000000.0;0.0817343282762498;2198869.863013748;2.9202368709807813;2.8342457292397976;2.8342457292397976;2486.0376379730865;-642.5862845641511;-642.5862845641511;0.0;0.0;0.0;;XS2598331242;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-16064.657114103778;RateDelta1bp × shock_bps
XS2598331242;400804;Bond;Spain;BANCO DE SABADELL SA (EUR 5.000, 7-Jun-2029);2000000.0;0.0817343282762498;2198869.863013748;2.9202368709807813;2.8342457292397976;2.8342457292397976;2486.0376379730865;-642.5862845641511;-642.5862845641511;0.0;0.0;0.0;;XS2598331242;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-25703.451382566047;SpreadDelta1bp × shock_bps
XS2601458602;400804;Bond;Netherlands;SIEMENS ENERGY FINANCE BV (EUR 4.000, 5-Apr-2026);3000000.0;0.1169987491399881;3147576.1643835623;0.8968339378261548;0.8715098510852294;0.8715098510852294;515.6648798879747;-281.4282939944269;-281.4282939944269;0.0;0.0;0.0;;XS2601458602;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-7035.707349860672;RateDelta1bp × shock_bps
XS2601458602;400804;Bond;Netherlands;SIEMENS ENERGY FINANCE BV (EUR 4.000, 5-Apr-2026);3000000.0;0.1169987491399881;3147576.1643835623;0.8968339378261548;0.8715098510852294;0.8715098510852294;515.6648798879747;-281.4282939944269;-281.4282939944269;0.0;0.0;0.0;;XS2601458602;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-11257.131759777076;SpreadDelta1bp × shock_bps
XS2601459162;400804;Bond;Netherlands;SIEMENS ENERGY FINANCE BV (EUR 4.250, 5-Apr-2029);3000000.0;0.1202622665558158;3235373.4246587083;3.4790847894213126;3.371002519208708;3.371002519208708;5009.4390128948635;-1108.009795007123;-1108.009795007123;0.0;0.0;0.0;;XS2601459162;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-27700.244875178076;RateDelta1bp × shock_bps
XS2601459162;400804;Bond;Netherlands;SIEMENS ENERGY FINANCE BV (EUR 4.250, 5-Apr-2029);3000000.0;0.1202622665558158;3235373.4246587083;3.4790847894213126;3.371002519208708;3.371002519208708;5009.4390128948635;-1108.009795007123;-1108.009795007123;0.0;0.0;0.0;;XS2601459162;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-44320.391800284924;SpreadDelta1bp × shock_bps
XS2609970848;400804;Bond;Italy;ASSICURAZIONI GENERALI SPA (EUR 5.399, 20-Apr-2033);3000000.0;0.1261695477593922;3394294.9315069653;6.241484766554869;5.99392014847464;5.99392014847464;16006.461853328165;-2089.1206546832186;-2089.1206546832186;0.0;0.0;0.0;;XS2609970848;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-52228.01636708047;RateDelta1bp × shock_bps
XS2609970848;400804;Bond;Italy;ASSICURAZIONI GENERALI SPA (EUR 5.399, 20-Apr-2033);3000000.0;0.1261695477593922;3394294.9315069653;6.241484766554869;5.99392014847464;5.99392014847464;16006.461853328165;-2089.1206546832186;-2089.1206546832186;0.0;0.0;0.0;;XS2609970848;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;95;0.0095;Spread vs. swap rate;-198466.46219490576;SpreadDelta1bp × shock_bps
XS2613209670;400804;Bond;Australia;SYDNEY AIRPORTS CORP LTD (EUR 4.375, 3-May-2033);2000000.0;0.0800132775498845;2152569.041134695;6.637288541223443;6.393229418999221;6.393229418999222;11262.013750900993;-1412.0292984483958;-1412.0292984483958;0.0;0.0;0.0;;XS2613209670;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-35300.7324612099;RateDelta1bp × shock_bps
XS2613209670;400804;Bond;Australia;SYDNEY AIRPORTS CORP LTD (EUR 4.375, 3-May-2033);2000000.0;0.0800132775498845;2152569.041134695;6.637288541223443;6.393229418999221;6.393229418999222;11262.013750900993;-1412.0292984483958;-1412.0292984483958;0.0;0.0;0.0;;XS2613209670;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-49421.02544569386;SpreadDelta1bp × shock_bps
XS2613658041;400804;Bond;Netherlands;RABOBANK NEDERLAND (EUR 4.233, 25-Apr-2029);3500000.0;0.1396194306769714;3756132.3972602873;2.836964408086738;2.752665109187559;2.752665109187559;4022.743028687488;-1066.532916195658;-1066.532916195658;0.0;0.0;0.0;;XS2613658041;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-26663.322904891447;RateDelta1bp × shock_bps
XS2613658041;400804;Bond;Netherlands;RABOBANK NEDERLAND (EUR 4.233, 25-Apr-2029);3500000.0;0.1396194306769714;3756132.3972602873;2.836964408086738;2.752665109187559;2.752665109187559;4022.743028687488;-1066.532916195658;-1066.532916195658;0.0;0.0;0.0;;XS2613658041;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-42661.316647826316;SpreadDelta1bp × shock_bps
XS2613658710;400804;Bond;Netherlands;ABN AMRO BANK NV (EUR 4.375, 20-Oct-2028);2200000.0;0.0868601922832398;2336769.1780822286;3.3179740037121004;3.2187583025740505;3.21875830257405;3261.2679938862284;-775.6662092333462;-775.6662092333462;0.0;0.0;0.0;;XS2613658710;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-19391.655230833654;RateDelta1bp × shock_bps
XS2613658710;400804;Bond;Netherlands;ABN AMRO BANK NV (EUR 4.375, 20-Oct-2028);2200000.0;0.0868601922832398;2336769.1780822286;3.3179740037121004;3.2187583025740505;3.21875830257405;3261.2679938862284;-775.6662092333462;-775.6662092333462;0.0;0.0;0.0;;XS2613658710;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-31026.64836933385;SpreadDelta1bp × shock_bps
XS2616652637;400804;Bond;Netherlands;NN GROUP NV (EUR 6.000, 3-Nov-2043);3000000.0;0.125516874827789;3376736.3013698617;6.903343948748214;6.6031648621495656;6.6031648621495656;19021.042247982718;-2309.218491819385;-2309.218491819385;0.0;0.0;0.0;;XS2616652637;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-57730.46229548462;RateDelta1bp × shock_bps
XS2616652637;400804;Bond;Netherlands;NN GROUP NV (EUR 6.000, 3-Nov-2043);3000000.0;0.125516874827789;3376736.3013698617;6.903343948748214;6.6031648621495656;6.6031648621495656;19021.042247982718;-2309.218491819385;-2309.218491819385;0.0;0.0;0.0;;XS2616652637;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;95;0.0095;Spread vs. swap rate;-219375.75672284156;SpreadDelta1bp × shock_bps
XS2618906585;400804;Bond;Finland;NORDEA BANK ABP (EUR 4.125, 5-May-2028);3000000.0;0.1195125313246984;3215203.5616438477;2.869955660283011;2.78790632299334;2.78790632299334;3515.2900257365623;-923.5002006662897;-923.5002006662897;0.0;0.0;0.0;;XS2618906585;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-23087.505016657244;RateDelta1bp × shock_bps
XS2618906585;400804;Bond;Finland;NORDEA BANK ABP (EUR 4.125, 5-May-2028);3000000.0;0.1195125313246984;3215203.5616438477;2.869955660283011;2.78790632299334;2.78790632299334;3515.2900257365623;-923.5002006662897;-923.5002006662897;0.0;0.0;0.0;;XS2618906585;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-36940.00802665159;SpreadDelta1bp × shock_bps
XS2621007231;400804;Bond;United States;BOOKING HOLDINGS INC (EUR 3.625, 12-Nov-2028);3000000.0;0.1156575510235872;3111494.3835617127;3.360784206962995;3.265586489744198;3.2655864897441984;4426.79996855418;-1040.0155427584405;-1040.0155427584405;0.0;0.0;0.0;;XS2621007231;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-26000.38856896101;RateDelta1bp × shock_bps
XS2621007231;400804;Bond;United States;BOOKING HOLDINGS INC (EUR 3.625, 12-Nov-2028);3000000.0;0.1156575510235872;3111494.3835617127;3.360784206962995;3.265586489744198;3.2655864897441984;4426.79996855418;-1040.0155427584405;-1040.0155427584405;0.0;0.0;0.0;;XS2621007231;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-36400.54399654541;SpreadDelta1bp × shock_bps
XS2623957078;400804;Bond;Italy;ENI SPA (EUR 3.625, 19-May-2027);2000000.0;0.0781531663128894;2102527.1232876726;2.0320501860130635;1.9795539739564103;1.9795539739564103;1261.3772115699492;-427.24186568346977;-427.24186568346977;0.0;0.0;0.0;;XS2623957078;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-10681.046642086745;RateDelta1bp × shock_bps
XS2623957078;400804;Bond;Italy;ENI SPA (EUR 3.625, 19-May-2027);2000000.0;0.0781531663128894;2102527.1232876726;2.0320501860130635;1.9795539739564103;1.9795539739564103;1261.3772115699492;-427.24186568346977;-427.24186568346977;0.0;0.0;0.0;;XS2623957078;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-14953.465298921441;SpreadDelta1bp × shock_bps
XS2624938739;400804;Bond;United States;HONEYWELL INTERNATIONL INC. (EUR 3.750, 17-May-2032);2000000.0;0.0778652891665703;2094782.4657534217;6.082227184862896;5.877052253889784;5.877052253889785;9147.242258700184;-1258.083283688008;-1258.083283688008;0.0;0.0;0.0;;XS2624938739;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-31452.0820922002;RateDelta1bp × shock_bps
XS2624938739;400804;Bond;United States;HONEYWELL INTERNATIONL INC. (EUR 3.750, 17-May-2032);2000000.0;0.0778652891665703;2094782.4657534217;6.082227184862896;5.877052253889784;5.877052253889785;9147.242258700184;-1258.083283688008;-1258.083283688008;0.0;0.0;0.0;;XS2624938739;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-44032.914929080274;SpreadDelta1bp × shock_bps
XS2624976077;400804;Bond;Netherlands;ING GROEP NV (EUR 4.500, 23-May-2029);3000000.0;0.1201237610679949;3231647.260273995;2.9007884478565007;2.8113099700200435;2.8113099700200435;3590.8695350535545;-938.150340001735;-938.150340001735;0.0;0.0;0.0;;XS2624976077;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-23453.758500043376;RateDelta1bp × shock_bps
XS2624976077;400804;Bond;Netherlands;ING GROEP NV (EUR 4.500, 23-May-2029);3000000.0;0.1201237610679949;3231647.260273995;2.9007884478565007;2.8113099700200435;2.8113099700200435;3590.8695350535545;-938.150340001735;-938.150340001735;0.0;0.0;0.0;;XS2624976077;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;40;0.004;Spread vs. swap rate;-37526.013600069404;SpreadDelta1bp × shock_bps
XS2625985945;400804;Bond;United States;GENERAL MOTORS CO (EUR 4.500, 22-Nov-2027);3000000.0;0.1174182678574085;3158862.328767127;2.5220322090629805;2.448185781665052;2.4481857816650527;2701.416343953268;-796.7665370582185;-796.7665370582185;0.0;0.0;0.0;;XS2625985945;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-19919.163426455463;RateDelta1bp × shock_bps
XS2625985945;400804;Bond;United States;GENERAL MOTORS CO (EUR 4.500, 22-Nov-2027);3000000.0;0.1174182678574085;3158862.328767127;2.5220322090629805;2.448185781665052;2.4481857816650527;2701.416343953268;-796.7665370582185;-796.7665370582185;0.0;0.0;0.0;;XS2625985945;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-27886.828797037648;SpreadDelta1bp × shock_bps
XS2626699982;400804;Bond;Spain;BANCO SANTANDER SA (EUR 5.750, 23-Aug-2033);3000000.0;0.1219293581403854;3280222.602739726;2.8800156546459967;2.77636091068423;2.776360910684231;3558.995511632236;-945.2419899396978;-945.2419899396978;0.0;0.0;0.0;;XS2626699982;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-23631.049748492445;RateDelta1bp × shock_bps
XS2626699982;400804;Bond;Spain;BANCO SANTANDER SA (EUR 5.750, 23-Aug-2033);3000000.0;0.1219293581403854;3280222.602739726;2.8800156546459967;2.77636091068423;2.776360910684231;3558.995511632236;-945.2419899396978;-945.2419899396978;0.0;0.0;0.0;;XS2626699982;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;95;0.0095;Spread vs. swap rate;-89797.9890442713;SpreadDelta1bp × shock_bps
XS2629468278;400804;Bond;Germany;ROBERT BOSCH GMBH (EUR 3.625, 2-Jun-2030);3000000.0;0.1168884732917654;3144609.452056087;4.5470515472161726;4.40582919969896;4.40582919969896;7883.30925416338;-1405.958607789554;-1405.958607789554;0.0;0.0;0.0;;XS2629468278;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-35148.96519473885;RateDelta1bp × shock_bps
XS2629468278;400804;Bond;Germany;ROBERT BOSCH GMBH (EUR 3.625, 2-Jun-2030);3000000.0;0.1168884732917654;3144609.452056087;4.5470515472161726;4.40582919969896;4.40582919969896;7883.30925416338;-1405.958607789554;-1405.958607789554;0.0;0.0;0.0;;XS2629468278;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-49208.55127263439;SpreadDelta1bp × shock_bps
XS2629470845;400804;Bond;Germany;ROBERT BOSCH GMBH (EUR 4.000, 2-Jun-2035);2000000.0;0.0779964775562294;2098311.7808219176;8.192459864544052;7.893452753345536;7.893452753345537;16541.169919768083;-1700.0872654021264;-1700.0872654021264;0.0;0.0;0.0;;XS2629470845;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-42502.18163505316;RateDelta1bp × shock_bps
XS2629470845;400804;Bond;Germany;ROBERT BOSCH GMBH (EUR 4.000, 2-Jun-2035);2000000.0;0.0779964775562294;2098311.7808219176;8.192459864544052;7.893452753345536;7.893452753345537;16541.169919768083;-1700.0872654021264;-1700.0872654021264;0.0;0.0;0.0;;XS2629470845;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-59503.054289074425;SpreadDelta1bp × shock_bps
XS2630117328;400804;Bond;Germany;CONTINENTAL AG (EUR 4.000, 1-Jun-2028);2000000.0;0.0788662498583275;2121710.95890415;2.779170623206823;2.698306773169008;2.698306773169008;2182.66583800543;-578.5140396577923;-578.5140396577923;0.0;0.0;0.0;;XS2630117328;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-14462.850991444808;RateDelta1bp × shock_bps
XS2630117328;400804;Bond;Germany;CONTINENTAL AG (EUR 4.000, 1-Jun-2028);2000000.0;0.0788662498583275;2121710.95890415;2.779170623206823;2.698306773169008;2.698306773169008;2182.66583800543;-578.5140396577923;-578.5140396577923;0.0;0.0;0.0;;XS2630117328;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-20247.99138802273;SpreadDelta1bp × shock_bps
XS2631822868;400804;Bond;Norway;STATKRAFT SF (EUR 3.500, 9-Jun-2033);2000000.0;0.0768658662383381;2067895.3425135128;6.959521136259387;6.730630578890209;6.730630578890208;6711.268013760637;-1421.5331031572416;-1421.5331031572416;0.0;0.0;0.0;;XS2631822868;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-35538.32757893104;RateDelta1bp × shock_bps
XS2631822868;400804;Bond;Norway;STATKRAFT SF (EUR 3.500, 9-Jun-2033);2000000.0;0.0768658662383381;2067895.3425135128;6.959521136259387;6.730630578890209;6.730630578890208;6711.268013760637;-1421.5331031572416;-1421.5331031572416;0.0;0.0;0.0;;XS2631822868;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-49753.65861050346;SpreadDelta1bp × shock_bps
XS2631835332;400804;Bond;Norway;STATNETT SF (EUR 3.500, 8-Jun-2033);2000000.0;0.077121297628383;2074767.123287672;6.958428395695836;6.732694417482879;6.732694417482879;11727.37019006371;-1424.898410266512;-1424.898410266512;0.0;0.0;0.0;;XS2631835332;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-35622.4602566628;RateDelta1bp × shock_bps
XS2631835332;400804;Bond;Norway;STATNETT SF (EUR 3.500, 8-Jun-2033);2000000.0;0.077121297628383;2074767.123287672;6.958428395695836;6.732694417482879;6.732694417482879;11727.37019006371;-1424.898410266512;-1424.898410266512;0.0;0.0;0.0;;XS2631835332;Gov Spreads;Low risk countries;absolute;bps;0;15;0.0015;Spread vs. swap rate;-21373.47615399768;SpreadDelta1bp × shock_bps
XS2634593938;400804;Bond;United Kingdom;LINDE PLC (EUR 3.375, 12-Jun-2029);2000000.0;0.0776771119375786;2089720.000000517;3.7495748634555937;3.6446822268315695;3.64468222683157;3669.5729007492782;-766.4873597438489;-766.4873597438489;0.0;0.0;0.0;;XS2634593938;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-19162.18399359622;RateDelta1bp × shock_bps
XS2634593938;400804;Bond;United Kingdom;LINDE PLC (EUR 3.375, 12-Jun-2029);2000000.0;0.0776771119375786;2089720.000000517;3.7495748634555937;3.6446822268315695;3.64468222683157;3669.5729007492782;-766.4873597438489;-766.4873597438489;0.0;0.0;0.0;;XS2634593938;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-26827.05759103471;SpreadDelta1bp × shock_bps
XS2634616572;400804;Bond;Netherlands;ENEXIS HOLDING NV (EUR 3.625, 12-Jun-2034);2000000.0;0.0774050197628882;2082400.0000016612;7.6616072582712755;7.406168355314626;7.406168355314626;14259.25978195044;-1578.5112219027783;-1578.5112219027783;0.0;0.0;0.0;;XS2634616572;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-39462.780547569455;RateDelta1bp × shock_bps
XS2634616572;400804;Bond;Netherlands;ENEXIS HOLDING NV (EUR 3.625, 12-Jun-2034);2000000.0;0.0774050197628882;2082400.0000016612;7.6616072582712755;7.406168355314626;7.406168355314626;14259.25978195044;-1578.5112219027783;-1578.5112219027783;0.0;0.0;0.0;;XS2634616572;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-55247.89276659724;SpreadDelta1bp × shock_bps
XS2634690114;400804;Bond;United Kingdom;STELLANTIS NV (EUR 4.250, 16-Jun-2031);3100000.0;0.1206834793571381;3246705.164385164;5.297417934048766;5.095169919314048;5.095169919314048;10831.10607545425;-1694.2667287111813;-1694.2667287111813;0.0;0.0;0.0;;XS2634690114;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-42356.66821777953;RateDelta1bp × shock_bps
XS2634690114;400804;Bond;United Kingdom;STELLANTIS NV (EUR 4.250, 16-Jun-2031);3100000.0;0.1206834793571381;3246705.164385164;5.297417934048766;5.095169919314048;5.095169919314048;10831.10607545425;-1694.2667287111813;-1694.2667287111813;0.0;0.0;0.0;;XS2634690114;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;35;0.0035;Spread vs. swap rate;-59299.33550489134;SpreadDelta1bp × shock_bps
XS2635428274;400804;Bond;Norway;DNB BANK ASA (EUR 5.000, 13-Sep-2033);3000000.0;0.1195711597643244;3216780.821917808;3.18575600840393;3.07549595853943;3.0754959585394293;4165.792291122447;-1025.3304334383752;-1025.3304334383752;0.0;0.0;0.0;;XS2635428274;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-25633.26083595938;RateDelta1bp × shock_bps
XS2635428274;400804;Bond;Norway;DNB BANK ASA (EUR 5.000, 13-Sep-2033);3000000.0;0.1195711597643244;3216780.821917808;3.18575600840393;3.07549595853943;3.0754959585394293;4165.792291122447;-1025.3304334383752;-1025.3304334383752;0.0;0.0;0.0;;XS2635428274;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;95;0.0095;Spread vs. swap rate;-97406.39117664564;SpreadDelta1bp × shock_bps
XS2636592102;400804;Bond;Spain;BANCO BILBAO VIZCAYA ARGENTARIA SA (EUR 5.750, 15-Sep-2033);3000000.0;0.1220828797188756;3284352.7397260284;2.943635550413319;2.8411331403701023;2.8411331403701023;3704.5998602104473;-966.9531004897552;-966.9531004897552;0.0;0.0;0.0;;XS2636592102;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-24173.82751224388;RateDelta1bp × shock_bps
XS2636592102;400804;Bond;Spain;BANCO BILBAO VIZCAYA ARGENTARIA SA (EUR 5.750, 15-Sep-2033);3000000.0;0.1220828797188756;3284352.7397260284;2.943635550413319;2.8411331403701023;2.8411331403701023;3704.5998602104473;-966.9531004897552;-966.9531004897552;0.0;0.0;0.0;;XS2636592102;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;95;0.0095;Spread vs. swap rate;-91860.54454652674;SpreadDelta1bp × shock_bps
XS2636745882;400804;Bond;Italy;AUTOSTRADE PER L' ITALIA SPA (EUR 5.125, 14-Jun-2033);2000000.0;0.0818424400558335;2201778.356164384;6.572644383919609;6.307115680747434;6.307115680747434;11344.022502979476;-1429.4592487201355;-1429.4592487201355;0.0;0.0;0.0;;XS2636745882;Interest rates;EU Rates;absolute;bps;0;25;0.0025;Parallell shift;-35736.48121800339;RateDelta1bp × shock_bps
