;Portfolio;Identifier;ISIN;AssetClass;AssetID;DollarRateConvexity1pc;Duration;EquityDelta;FXDelta;InflationDelta1bp;MacaulayDuration;NetExposure;Nominal;RateDelta1bp;SpreadDelta1bp;SpreadDuration;TV;TVPercent;TV_prev;Counterparty;LiquidityScore;TV_before_stress
727;300193;XS2232115423;XS2232115423;Bond;DIGITAL REALTY TRUST INC (EUR 1.000, 15-Jan-2032);3882.044899;6.314075669;0.0;0.0;0.0;6.563857126;828874.7945;1000000.0;-501.82675167502833;-501.82675167502833;6.314075669;794774.687511;0.047822274;828874.7945;;7.0;828874.7945
728;300193;XS2236363573;XS2236363573;Bond;AMADEUS IT HOLDING SA (EUR 1.875, 24-Sep-2028);-8998.968938;3.254243284;0.0;0.0;0.0;3.349605484;1950115.068;2000000.0;-622.2245435295649;-622.2245435295649;3.254243284;1912040.647326;0.112512695;1950115.068;;6.0;1950115.068
729;300193;XS2238787415;XS2238787415;Bond;MEDTRONIC INC (EUR 0.000, 15-Oct-2025);429.7614707;0.528815309;0.0;0.0;0.0;0.542465752;5404759.6;5480000.0;-284.90519398135774;-284.90519398135774;0.528815309;5387612.444883999;0.31182984;5404759.6;;5.0;5404759.6
730;300193;XS2242921711;XS2242921711;Bond;RENTOKIL INITIAL (EUR 0.500, 14-Oct-2028);4334.744564;3.41565914;0.0;0.0;0.0;3.50843561;2878168.247;3100000.0;-962.9468208792221;-962.9468208792221;3.41565914;2819212.28498;0.166057107;2878168.247;;6.0;2878168.247
731;300193;XS2265371042;XS2265371042;Bond;MACQUARIE GROUP LTD (EUR 0.350, 3-Mar-2028);1506.016338;2.831396102;0.0;0.0;0.0;2.912398944;1396197.74;1500000.0;-387.8283539909327;-387.8283539909327;2.831396102;1369742.4875205;0.080554206;1396197.74;;6.0;1396197.74
732;300193;XS2280835260;XS2280835260;Bond;DIGITAL REALTY TRUST INC (EUR 0.625, 15-Jul-2031);12029.19998;5.920406675;0.0;0.0;0.0;6.143338233;2909847.26;3500000.0;-1656.6091972508748;-1656.6091972508748;5.920406675;2798134.1286;0.167884841;2909847.26;;7.0;2909847.26
733;300193;XS2282094494;XS2282094494;Bond;VOLKSWAGEN AG (EUR 0.250, 12-Jan-2026);549.7913064;0.765983248;0.0;0.0;0.0;0.786301371;4124711.835;4200000.0;-314.4554441287213;-314.4554441287213;0.765983248;4105252.235604;0.237976955;4124711.835;;6.0;4124711.835
734;300193;XS2282195176;XS2282195176;Bond;ATHENE GLOBAL FUNDING (EUR 0.625, 12-Jan-2028);925.4438471;2.686587554;0.0;0.0;0.0;2.766978359;938925.6164;1000000.0;-247.71382925611678;-247.71382925611678;2.686587554;922038.9221535;0.054171702;938925.6164;;6.0;938925.6164
735;300193;XS2286012849;XS2286012849;Bond;LOGICOR FINANCING SARL (EUR 0.875, 14-Jan-2031);7745.780906;5.434238852;0.0;0.0;0.0;5.648644074;2198408.986;2600000.0;-1152.592762268398;-1152.592762268398;5.434238852;2120982.889525;0.126838115;2198408.986;;6.0;2198408.986
736;300193;XS2292263121;XS2292263121;Bond;MORGAN STANLEY (EUR 0.497, 7-Feb-2031);2750.364963;4.646952565;0.0;0.0;0.0;4.804015422;1048221.666;1200000.0;-471.8859905117958;-471.8859905117958;4.646952565;1015474.0852445;0.060477582;1048221.666;;8.0;1048221.666
737;300193;XS2299135819;XS2299135819;Bond;DANSKE BANK A/S (EUR 1.000, 15-May-2031);490.6642622;0.842369073;0.0;0.0;0.0;0.871827209;3209430.651;3250000.0;-267.51529642127264;-267.51529642127264;0.842369073;3175749.264732;0.185169428;3209430.651;;6.0;3209430.651
738;300193;XS2303927227;XS2303927227;Bond;SECURITAS AB (EUR 0.250, 22-Feb-2028);7696.64029;2.809512261;0.0;0.0;0.0;2.890824452;7236320.712;7800000.0;-1998.7540065576802;-1998.7540065576802;2.809512261;7114238.4189;0.417502515;7236320.712;;5.0;7236320.712
739;300193;XS2304340263;XS2304340263;Bond;EQUINIX INC (EUR 0.250, 15-Mar-2027);2098.261927;1.899672791;0.0;0.0;0.0;1.953606387;3844098.74;4040000.0;-721.932651356428;-721.932651356428;1.899672791;3800300.00312;0.221786866;3844098.74;;6.0;3844098.74
740;300193;XS2307573993;XS2307573993;Bond;PACCAR FINANCIAL CORP (EUR 0.000, 1-Mar-2026);506.0069755;0.894383021;0.0;0.0;0.0;0.917808221;3027305.0;3100000.0;-269.26155023327084;-269.26155023327084;0.894383021;3010584.323618;0.174661614;3027305.0;;5.0;3027305.0
741;300193;XS2307768734;XS2307768734;Bond;GENERAL MOTORS CO (EUR 0.600, 20-May-2027);3714.869447;2.060002284;0.0;0.0;0.0;2.118468081;5919424.467;6170000.0;-1204.3386816659367;-1204.3386816659367;2.060002284;5846297.79792;0.341523642;5919424.467;;6.0;5919424.467
742;300193;XS2314267449;XS2314267449;Bond;TELE2 AB (EUR 0.750, 23-Mar-2031);3356.44326;5.686191005;0.0;0.0;0.0;5.858311689;877334.3836;1000000.0;-481.87185698180815;-481.87185698180815;5.686191005;847442.2624179999;0.05061817;877334.3836;;5.0;877334.3836
743;300193;XS2319954710;XS2319954710;Bond;STANDARD CHARTERED PLC (EUR 1.200, 23-Sep-2031);1320.991241;1.419323654;0.0;0.0;0.0;1.470059216;3889854.795;4000000.0;-542.3570484919028;-542.3570484919028;1.419323654;3821235.889104;0.224426781;3889854.795;;7.0;3889854.795
744;300193;XS2323295563;XS2323295563;Bond;NIPPON DENSAN CORP (EUR 0.046, 30-Mar-2026);531.3180091;0.96969527;0.0;0.0;0.0;0.997260276;2821355.655;2900000.0;-271.97998859462245;-271.97998859462245;0.96969527;2804798.548668;0.162779281;2821355.655;;6.0;2821355.655
745;300193;XS2324836878;XS2324836878;Bond;WOLTERS KLUWER N.V. (EUR 0.250, 30-Mar-2028);1154.740449;2.908993615;0.0;0.0;0.0;2.989470712;1021423.534;1100000.0;-291.9427845124041;-291.9427845124041;2.908993615;1003586.886568;0.058931453;1021423.534;;6.0;1021423.534
746;300193;XS2325562424;XS2325562424;Bond;FRESENIUS SE & CO KGAA (EUR 0.000, 1-Oct-2025);485.1064432;0.491034776;0.0;0.0;0.0;0.504109589;6743077.72;6833000.0;-330.1342901634996;-330.1342901634996;0.491034776;6723236.444734;0.389044657;6743077.72;;5.0;6743077.72
747;300193;XS2325733413;XS2325733413;Bond;STELLANTIS NV (EUR 0.625, 30-Mar-2027);6585.956108;1.936030021;0.0;0.0;0.0;1.990913564;11683782.9;12200000.0;-2235.659585156605;-2235.659585156605;1.936030021;11547649.369620001;0.674100685;11683782.9;;7.0;11683782.9
748;300193;XS2338643740;XS2338643740;Bond;MORGAN STANLEY (EUR 0.406, 29-Oct-2027);2234.037548;1.534803947;0.0;0.0;0.0;1.576685184;5797331.178;6000000.0;-880.6578370485543;-880.6578370485543;1.534803947;5737917.4634645;0.334479419;5797331.178;;8.0;5797331.178
749;300193;XS2342059784;XS2342059784;Bond;BARCLAYS BANK PLC (EUR 3.526, 12-May-2026);7.575852301;0.115068493;0.0;0.0;0.0;0.115845662;5721598.783;5690000.0;-65.7883320525248;-66.25457772955681;0.11588399;5717319.34062305;0.330110007;5721598.783;;7.0;5721598.783
750;300193;XS2342732562;XS2342732562;Bond;VOLKSWAGEN AG (EUR 3.748, Perpetual);1220.63741;2.514777899;0.0;0.0;0.0;2.63636829;1374869.578;1400000.0;-340.28062132465203;-340.28062132465203;2.514777899;1353123.95365;0.079323669;1374869.578;;6.0;1374869.578
751;300193;XS2343340852;XS2343340852;Bond;ALLIED IRISH BANKS PLC (EUR 0.500, 17-Nov-2027);8994.234934;1.583172051;0.0;0.0;0.0;1.627787424;22202489.18;23000000.0;-3477.8447664667083;-3477.8447664667083;1.583172051;21967573.039645;1.280981792;22202489.18;;6.0;22202489.18
752;300193;XS2343459074;XS2343459074;Bond;NORDEA BANK ABP (EUR 0.625, 18-Aug-2031);1805.662166;1.337588741;0.0;0.0;0.0;1.377207136;5835616.438;6000000.0;-767.6654520791752;-767.6654520791752;1.337588741;5739173.996824;0.336688303;5835616.438;;7.0;5835616.438
753;300193;XS2346206902;XS2346206902;Bond;AMERICAN TOWER CORP (EUR 0.450, 15-Jan-2027);5333.265209;1.743211342;0.0;0.0;0.0;1.789941686;11249692.15;11690000.0;-1938.8338623372265;-1938.8338623372265;1.743211342;11122196.23418;0.649055639;11249692.15;;6.0;11249692.15
754;300193;XS2348325221;XS2348325221;Bond;TENNET HOLDING BV (EUR 0.125, 9-Dec-2027);4597.161128;2.632361274;0.0;0.0;0.0;2.689279229;4832931.164;5100000.0;-1252.1123280117843;-1252.1123280117843;2.632361274;4756612.7809999995;0.278837962;4832931.164;;6.0;4832931.164
755;300193;XS2353366268;XS2353366268;Bond;BANCO DE SABADELL SA (EUR 0.875, 16-Jun-2028);2353.364536;2.121607075;0.0;0.0;0.0;2.184129656;3563670.205;3700000.0;-745.3370401787639;-745.3370401787639;2.121607075;3513077.652132;0.205607426;3563670.205;;6.0;3563670.205
756;300193;XS2354444023;XS2354444023;Bond;JDE PEETS B.V. (EUR 0.000, 16-Jan-2026);880.2951717;0.777092512;0.0;0.0;0.0;0.797260264;6466548.0;6600000.0;-500.1728960693136;-500.1728960693136;0.777092512;6436465.264374;0.37309016;6466548.0;;6.0;6466548.0
757;300193;XS2356040357;XS2356040357;Bond;STELLANTIS NV (EUR 0.750, 18-Jan-2029);3365.651028;3.633403647;0.0;0.0;0.0;3.755601368;2001162.795;2200000.0;-711.2680611863714;-711.2680611863714;3.633403647;1957580.6331719998;0.115457915;2001162.795;;8.0;2001162.795
758;300193;XS2369906644;XS2369906644;Bond;NASDAQ OMX GROUP INC/THE (EUR 0.900, 30-Jul-2033);9942.696197;7.683322266;0.0;0.0;0.0;7.966918368;1455995.589;1800000.0;-1062.3769973672934;-1062.3769973672934;7.683322266;1382705.2420649999;0.084004267;1455995.589;;6.0;1455995.589
759;300193;XS2381261424;XS2381261424;Bond;MUNICH RE (EUR 1.000, 26-May-2042);5920.106274;6.130201162;0.0;0.0;0.0;6.383133753;1327545.205;1600000.0;-751.4618872554946;-751.4618872554946;6.130201162;1225835.608648;0.076593269;1327545.205;;7.0;1327545.205
760;300193;XS2381853279;XS2381853279;Bond;NATIONAL GRID PLC (EUR 0.250, 1-Sep-2028);8443.72467;3.308709063;0.0;0.0;0.0;3.406030401;5947663.836;6500000.0;-1928.8801671268147;-1928.8801671268147;3.308709063;5829706.17966;0.343152924;5947663.836;;7.0;5947663.836
761;300193;XS2382849888;XS2382849888;Bond;JYSKE BANK A/S (EUR 0.050, 2-Sep-2026);312.8475641;0.413289727;0.0;0.0;0.0;0.424657535;5459487.945;5520000.0;-225.01221373913256;-225.01221373913256;0.413289727;5444418.262521501;0.314987414;5459487.945;;5.0;5459487.945
762;300193;XS2384269101;XS2384269101;Bond;LEASEPLAN CORPORATION NV (EUR 0.250, 7-Sep-2026);2472.273709;1.399246671;0.0;0.0;0.0;1.435803782;7437804.362;7680000.0;-1031.0193953341093;-1031.0193953341093;1.399246671;7368389.124679999;0.429127198;7437804.362;;6.0;7437804.362
763;300193;XS2384274366;XS2384274366;Bond;GENERAL MOTORS CO (EUR 0.650, 7-Sep-2028);4058.248172;3.293843059;0.0;0.0;0.0;3.397532661;2871807.23;3110000.0;-927.2548560642466;-927.2548560642466;3.293843059;2815115.472884;0.165690105;2871807.23;;6.0;2871807.23
764;300193;XS2384274440;XS2384274440;Bond;WOOLWORTHS LIMITED (EUR 0.375, 15-Nov-2028);3663.334991;3.488662515;0.0;0.0;0.0;3.603500572;2348234.877;2600000.0;-802.0665396177975;-802.0665396177975;3.488662515;2299066.0064399997;0.135482382;2348234.877;;6.0;2348234.877
765;300193;XS2384723263;XS2384723263;Bond;MONDELEZ INTERNATIONAL INC (EUR 0.250, 9-Sep-2029);4975.458585;4.292221412;0.0;0.0;0.0;4.416937772;2194690.011;2460000.0;-917.7653480080749;-917.7653480080749;4.292221412;2138205.977544;0.126623548;2194690.011;;6.0;2194690.011
766;300193;XS2385397901;XS2385397901;Bond;COMCAST CORPORATION (EUR 0.000, 14-Sep-2026);1865.882474;1.420062835;0.0;0.0;0.0;1.457534251;5487675.0;5700000.0;-772.6358621916836;-772.6358621916836;1.420062835;5440856.863152;0.316613678;5487675.0;;8.0;5487675.0
767;300193;XS2386877133;XS2386877133;Bond;ESSITY CAPITAL BV (EUR 0.250, 15-Sep-2029);14567.0231;4.313674855;0.0;0.0;0.0;4.433476675;6366423.137;7100000.0;-2669.35378213813;-2669.35378213813;4.313674855;6188120.041185;0.367313415;6366423.137;;5.0;6366423.137
768;300193;XS2388182573;XS2388182573;Bond;SMURFIT KAPPA PLC (EUR 0.500, 22-Sep-2029);8255.156142;4.295322687;0.0;0.0;0.0;4.42613553;3625830.268;4040000.0;-1517.3319200398237;-1517.3319200398237;4.295322687;3532521.37408;0.209193776;3625830.268;;6.0;3625830.268
769;300193;XS2388449758;XS2388449758;Bond;NN GROUP NV (EUR 0.500, 21-Sep-2028);2549.423246;3.347503235;0.0;0.0;0.0;3.44527729;1754947.233;1900000.0;-574.3033603390122;-574.3033603390122;3.347503235;1715617.0435755;0.101252406;1754947.233;;6.0;1754947.233
770;300193;XS2389343380;XS2389343380;Bond;ABN AMRO BANK NV (EUR 0.500, 23-Sep-2029);9076.881966;4.288378936;0.0;0.0;0.0;4.428531406;3999910.685;4500000.0;-1665.8809602578528;-1665.8809602578528;4.288378936;3884640.2921;0.230776501;3999910.685;;7.0;3999910.685
771;300193;XS2390506546;XS2390506546;Bond;ING GROEP NV (EUR 0.375, 29-Sep-2028);5833.734478;2.413010213;0.0;0.0;0.0;2.486934345;7129789.041;7600000.0;-1692.614779587106;-1692.614779587106;2.413010213;7014536.326735;0.411356126;7129789.041;;8.0;7129789.041
772;300193;XS2393236000;XS2393236000;Bond;MCDONALDS CORPORATION (EUR 0.250, 4-Oct-2028);9920.251288;3.401635763;0.0;0.0;0.0;3.49649629;6650999.041;7250000.0;-2216.2925209437685;-2216.2925209437685;3.401635763;6515372.8246;0.383732139;6650999.041;;6.0;6650999.041
773;300193;XS2397367421;XS2397367421;Bond;PEPSICO INC (EUR 0.750, 14-Oct-2033);13045.24938;7.97178846;0.0;0.0;0.0;8.237321224;1791464.521;2200000.0;-1359.5365700105342;-1359.5365700105342;7.97178846;1705434.83038;0.103359286;1791464.521;;7.0;1791464.521
774;300193;XS2400445289;XS2400445289;Bond;DELL TECHNOLOGIES INC (EUR 0.500, 27-Oct-2026);1903.294101;1.531382281;0.0;0.0;0.0;1.570266912;4952116.767;5100000.0;-751.3870635857377;-751.3870635857377;1.531382281;4906593.689298;0.285714424;4952116.767;;6.0;4952116.767
775;300193;XS2403444677;XS2403444677;Bond;NORDEA BANK ABP (EUR 0.500, 2-Nov-2028);12007.4687;3.457171427;0.0;0.0;0.0;3.560301678;7808279.315;8500000.0;-2636.939150023415;-2636.939150023415;3.457171427;7627446.904800001;0.450501903;7808279.315;;7.0;7808279.315
776;300193;XS2404642923;XS2404642923;Bond;GOLDMAN SACHS GROUP INC/THE (EUR 0.875, 9-May-2029);7304.899396;3.894709002;0.0;0.0;0.0;4.015196294;3804634.882;4120000.0;-1444.3180974811041;-1444.3180974811041;3.894709002;3708410.8125650003;0.219509982;3804634.882;;7.0;3804634.882
777;300193;XS2405875480;XS2405875480;Bond;COLGATE-PALMOLIVE COMPANY (EUR 0.300, 10-Nov-2029);5031.557083;4.461655244;0.0;0.0;0.0;4.581706318;2067030.479;2300000.0;-897.5740892239951;-897.5740892239951;4.461655244;2011751.334734;0.119258178;2067030.479;;6.0;2067030.479
778;300193;XS2406569579;XS2406569579;Bond;TENNET HOLDING BV (EUR 0.875, 16-Jun-2035);21627.30215;9.389074917;0.0;0.0;0.0;9.665197954;2149950.685;2600000.0;-1904.2038429439124;-1904.2038429439124;9.389074917;2028105.92074;0.124042294;2149950.685;;7.0;2149950.685
779;300193;XS2406914346;XS2406914346;Bond;OTIS WORLDWIDE CORP (EUR 0.318, 15-Dec-2026);1184.766709;1.661798217;0.0;0.0;0.0;1.706344715;2703061.254;2810000.0;-444.7057478136961;-444.7057478136961;1.661798217;2676051.4198680003;0.155954237;2703061.254;;6.0;2703061.254
780;300193;XS2407010656;XS2407010656;Bond;JDE PEETS B.V. (EUR 0.625, 9-Feb-2028);4402.801819;2.760779505;0.0;0.0;0.0;2.843687351;4261194.048;4550000.0;-1156.922168821119;-1156.922168821119;2.760779505;4190563.4503800003;0.245851352;4261194.048;;6.0;4261194.048
781;300193;XS2407357768;XS2407357768;Bond;NATIONAL WESTMINSTER BANK PLC (EUR 0.125, 12-Nov-2025);631.4506245;0.604103717;0.0;0.0;0.0;0.619178083;6616637.244;6710000.0;-398.10480530327175;-398.10480530327175;0.604103717;6590007.5450665;0.381749621;6616637.244;;7.0;6616637.244
782;300193;XS2407529309;XS2407529309;Bond;ING GROEP NV (EUR 1.000, 16-Nov-2032);5850.536905;2.517246204;0.0;0.0;0.0;2.599434647;6632140.411;7000000.0;-1617.3962756586093;-1617.3962756586093;2.517246204;6425260.560880001;0.382644083;6632140.411;;7.0;6632140.411
783;300193;XS2407955827;XS2407955827;Bond;HENKEL KGAA (EUR 0.500, 17-Nov-2032);3998.510086;7.252494869;0.0;0.0;0.0;7.476612358;662452.4932;800000.0;-459.57792428611776;-459.57792428611776;7.252494869;633682.52248;0.03822047;662452.4932;;6.0;662452.4932
784;300193;XS2407985220;XS2407985220;Bond;STEDIN HOLDING NV (EUR 0.000, 16-Nov-2026);938.9260933;1.589517101;0.0;0.0;0.0;1.630136992;2303280.0;2400000.0;-362.6136907624681;-362.6136907624681;1.589517101;2281282.098408;0.132888692;2303280.0;;6.0;2303280.0
785;300193;XS2411311652;XS2411311652;Bond;NIPPON TELEGRAPH AND TELEPHONE CORPORATION (EUR 0.399, 13-Dec-2028);1648.19582;3.578059116;0.0;0.0;0.0;3.678977334;1008832.663;1100000.0;-353.2093772251945;-353.2093772251945;3.578059116;987153.5538519999;0.058205018;1008832.663;;7.0;1008832.663
786;300193;XS2430951660;XS2430951660;Bond;BARCLAYS BANK PLC (EUR 0.877, 28-Jan-2028);1742.678134;1.771383576;0.0;0.0;0.0;1.821277555;3579156.885;3700000.0;-626.5003982012053;-626.5003982012053;1.771383576;3536785.632934;0.206500936;3579156.885;;8.0;3579156.885
787;300193;XS2431029441;XS2431029441;Bond;AXA SA (EUR 1.875, 10-Jul-2042);13271.28139;6.467417168;0.0;0.0;0.0;6.729549703;2635684.932;3000000.0;-1566.895065623266;-1566.895065623266;6.467417168;2422752.42948;0.152066932;2635684.932;;8.0;2635684.932
788;300193;XS2431319107;XS2431319107;Bond;LOGICOR FINANCING SARL (EUR 2.000, 17-Jan-2034);23709.69364;7.717569375;0.0;0.0;0.0;8.045554947;3366320.0;4000000.0;-2465.7247280131674;-2465.7247280131674;7.717569375;3194949.871135;0.194221224;3366320.0;;6.0;3366320.0
789;300193;XS2432130610;XS2432130610;Bond;TOTALENERGIES SE (EUR 2.000, Perpetual);2230.738211;1.68403663;0.0;0.0;0.0;1.749844473;4932842.466;5000000.0;-821.974253616194;-821.974253616194;1.68403663;4880976.096204;0.284602385;4932842.466;;6.0;4932842.466
790;300193;XS2432293756;XS2432293756;Bond;ENEL SPA (EUR 0.875, 17-Jan-2031);17100.76287;5.473068922;0.0;0.0;0.0;5.659503139;4787805.0;5500000.0;-2534.555469284664;-2534.555469284664;5.473068922;4630958.43558;0.276234389;4787805.0;;7.0;4787805.0
791;300193;XS2433141947;XS2433141947;Bond;UNICREDIT SPA (EUR 1.625, 18-Jan-2032);20746.76096;6.221819059;0.0;0.0;0.0;6.448618958;4505112.945;5100000.0;-2685.516449867216;-2685.516449867216;6.221819059;4316288.25011;0.259924354;4505112.945;;6.0;4505112.945
792;300193;XS2434787235;XS2434787235;Bond;ABN AMRO BANK NV (EUR 1.250, 20-Jan-2034);18250.21097;8.015896824;0.0;0.0;0.0;8.316684492;2452731.781;3000000.0;-1859.8544880274992;-1859.8544880274992;8.015896824;2320207.6185149997;0.141511374;2452731.781;;7.0;2452731.781
793;300193;XS2441247041;XS2441247041;Bond;NOVO-NORDISK A/S (EUR 1.375, 31-Mar-2030);9578.71265;4.713487024;0.0;0.0;0.0;4.852758484;3524690.0;3800000.0;-1614.078266128036;-1614.078266128036;4.713487024;3424382.53868;0.203358447;3524690.0;;6.0;3524690.0
794;300193;XS2442765124;XS2442765124;Bond;IBM CORPORATION (EUR 1.250, 9-Feb-2034);18661.5751;8.083678085;0.0;0.0;0.0;8.375042322;2477226.986;3000000.0;-1904.6343197664683;-1904.6343197664683;8.083678085;2356148.1540200002;0.142924635;2477226.986;;7.0;2477226.986
795;300193;XS2443920751;XS2443920751;Bond;ING GROEP NV (EUR 1.750, 16-Feb-2031);7316.023654;4.545420379;0.0;0.0;0.0;4.704688601;2866141.096;3100000.0;-1262.8900962182372;-1262.8900962182372;4.545420379;2778379.0957;0.165363195;2866141.096;;8.0;2866141.096
796;300193;XS2444286145;XS2444286145;Bond;ALFA LAVAL SPEC FIN AB (EUR 1.375, 18-Feb-2029);8250.735629;3.694229763;0.0;0.0;0.0;3.800089008;4737072.603;5000000.0;-1711.1420575450518;-1711.1420575450518;3.694229763;4631931.8703000005;0.273307362;4737072.603;;5.0;4737072.603
797;300193;XS2446844594;XS2446844594;Bond;SIEMENS AG (EUR 1.000, 25-Feb-2030);5656.157472;4.673449887;0.0;0.0;0.0;4.801647265;2120373.466;2300000.0;-963.184490403921;-963.184490403921;4.673449887;2060971.046428;0.122335824;2120373.466;;7.0;2120373.466
798;300193;XS2446846888;XS2446846888;Bond;SIEMENS AG (EUR 1.250, 25-Feb-2035);16154.79172;8.991629435;0.0;0.0;0.0;9.290797922;1739313.205;2100000.0;-1478.7055929827827;-1478.7055929827827;8.991629435;1644535.7359;0.100350394;1739313.205;;7.0;1739313.205
799;300193;XS2448014808;XS2448014808;Bond;MASTERCARD INC (EUR 1.000, 22-Feb-2029);6831.339267;3.735757642;0.0;0.0;0.0;3.836741897;3942849.534;4200000.0;-1437.1312463864128;-1437.1312463864128;3.735757642;3846960.601055;0.227484334;3942849.534;;6.0;3942849.534
800;300193;XS2452434645;XS2452434645;Bond;BOSTON SCIENTIFC (EUR 1.625, 8-Mar-2031);5729.38319;5.49903422;0.0;0.0;0.0;5.679983343;2098713.137;2300000.0;-1116.0599242889666;-1116.0599242889666;5.49903422;2029556.2450400002;0.121086122;2098713.137;;7.0;2098713.137
801;300193;XS2452435295;XS2452435295;Bond;BOSTON SCIENTIFC (EUR 1.875, 8-Mar-2034);5736.011417;7.933904918;0.0;0.0;0.0;8.222907146;868321.5068;1000000.0;-655.7167856046584;-655.7167856046584;7.933904918;826474.2171499999;0.050098168;868321.5068;;6.0;868321.5068
802;300193;XS2455983861;XS2455983861;Bond;IBERDROLA SA (EUR 1.375, 11-Mar-2032);9030.998501;6.428058427;0.0;0.0;0.0;6.640052981;1854496.192;2100000.0;-1146.1762577249337;-1146.1762577249337;6.428058427;1783083.13582;0.106995924;1854496.192;;7.0;1854496.192
803;300193;XS2456839369;XS2456839369;Bond;BERKSHIRE HATHAWAY INC (EUR 2.000, 18-Mar-2034);12446.08706;7.923772923;0.0;0.0;0.0;8.200757238;1685627.425;1900000.0;-1266.0072174893223;-1266.0072174893223;7.923772923;1597732.8348400001;0.097252971;1685627.425;;7.0;1685627.425
804;300193;XS2459544339;XS2459544339;Bond;ELECTRICIDAD DE PORTUGAL (EUR 1.875, 21-Sep-2029);6408.437546;4.14084708;0.0;0.0;0.0;4.274099043;2959079.096;3100000.0;-1194.8839054204188;-1194.8839054204188;4.14084708;2885602.5888799997;0.170725292;2959079.096;;8.0;2959079.096
805;300193;XS2461234622;XS2461234622;Bond;JPMORGAN CHASE & CO. (EUR 1.963, 23-Mar-2030);3244.197847;3.741727582;0.0;0.0;0.0;3.860967953;1815203.468;1900000.0;-662.1453809257929;-662.1453809257929;3.741727582;1769624.7693475;0.104728915;1815203.468;;9.0;1815203.468
806;300193;XS2462321485;XS2462321485;Bond;NESTLE SA (EUR 1.500, 29-Mar-2035);17977.41816;8.959219837;0.0;0.0;0.0;9.262210936;1938146.041;2300000.0;-1641.9423391331254;-1641.9423391331254;8.959219837;1832684.50714;0.111822137;1938146.041;;7.0;1938146.041
807;300193;XS2462324828;XS2462324828;Bond;HALEON PLC (EUR 1.750, 29-Mar-2030);3247.458615;4.654980329;0.0;0.0;0.0;4.800549406;1218471.658;1300000.0;-551.2153103917891;-551.2153103917891;4.654980329;1184141.009056;0.070300226;1218471.658;;7.0;1218471.658
