Identifier;Portfolio;AssetClass;Country;AssetID;Nominal;TVPercent;TV;MacaulayDuration;Duration;DollarRateConvexity1pc;RateDelta1bp;SpreadDelta1bp;FXDelta;InflationDelta1bp;Counterparty;ISIN;Market;Variable;Type;Unit;T0;Day 2;shock_std;Comment;Effect;Method
FR0129030898;981017;Bond;France;NEUCP FAUREC 20250203 20250505 3.085;5000000.0;1.1641188843264467;4977861.299484914;0.0972222223096581;0.09566339242607272;50.15239890049241;-47.80855887931507;-47.80855887931507;0.0;0.0;;FR0129030898;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-2390.4279439657535;RateDelta1bp × shock_bps
FR0129030898;981017;Bond;France;NEUCP FAUREC 20250203 20250505 3.085;5000000.0;1.1641188843264467;4977861.299484914;0.0972222223096581;0.09566339242607272;50.15239890049241;-47.80855887931507;-47.80855887931507;0.0;0.0;;FR0129030898;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-13386.39648620822;SpreadDelta1bp × shock_bps
FR0129061653;981017;Bond;France;NEUCP PLAOMN 20250317 20250717 2.775;10000000.0;2.315827312568687;9869923.994488746;0.3000000003538458;0.30106823325951254;366.2401826251521;-293.47438491616174;-293.47438491616174;0.0;0.0;;FR0129061653;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-14673.719245808086;RateDelta1bp × shock_bps
FR0129061653;981017;Bond;France;NEUCP PLAOMN 20250317 20250717 2.775;10000000.0;2.315827312568687;9869923.994488746;0.3000000003538458;0.30106823325951254;366.2401826251521;-293.47438491616174;-293.47438491616174;0.0;0.0;;FR0129061653;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-82172.82777652529;SpreadDelta1bp × shock_bps
FR0129107795;981017;Bond;France;NEUCP ILIAD 20250324 20250424 2.92;4000000.0;0.9321771133978952;3988045.814982845;0.0666666667237831;0.06545647754225295;26.81121991189803;-26.25124780846845;-26.25124780846845;0.0;0.0;;FR0129107795;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-1312.5623904234224;RateDelta1bp × shock_bps
FR0129107795;981017;Bond;France;NEUCP ILIAD 20250324 20250424 2.92;4000000.0;0.9321771133978952;3988045.814982845;0.0666666667237831;0.06545647754225295;26.81121991189803;-26.25124780846845;-26.25124780846845;0.0;0.0;;FR0129107795;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-7350.349386371166;SpreadDelta1bp × shock_bps
FR0129109759;981017;Bond;France;NEUCP VCTFP 20250331 20250430 2.71;11000000.0;2.5625769920933004;10969727.402492562;0.0833333334070602;0.08344730446596826;93.84430121883443;-90.206628494813;-90.206628494813;0.0;0.0;;FR0129109759;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-4510.331424740651;RateDelta1bp × shock_bps
FR0129109759;981017;Bond;France;NEUCP VCTFP 20250331 20250430 2.71;11000000.0;2.5625769920933004;10969727.402492562;0.0833333334070602;0.08344730446596826;93.84430121883443;-90.206628494813;-90.206628494813;0.0;0.0;;FR0129109759;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-6314.46399463691;SpreadDelta1bp × shock_bps
USF43628B413;981017;Bond;France;SOCIETE GENERALE SA (USD 8.000, Perpetual);18515089.79818552;4.351054043008017;18574513.23617831;0.4972222225104177;0.49191786063328713;865.0635804486664;-929.1934494452092;-929.1934494452092;186349.23574038537;0.0;;USF43628B413;Interest rates;RoW rates;absolute;bps;0;25;0.0025;Parallell shift;-23229.83623613023;RateDelta1bp × shock_bps
USF43628B413;981017;Bond;France;SOCIETE GENERALE SA (USD 8.000, Perpetual);18515089.79818552;4.351054043008017;18574513.23617831;0.4972222225104177;0.49191786063328713;865.0635804486664;-929.1934494452092;-929.1934494452092;186349.23574038537;0.0;;USF43628B413;Corp Spreads RoW;SUB_FI;absolute;bps;0;95;0.0095;Spread vs. swap rate;-88273.37769729488;SpreadDelta1bp × shock_bps
USF43628B413;981017;Bond;France;SOCIETE GENERALE SA (USD 8.000, Perpetual);18515089.79818552;4.351054043008017;18574513.23617831;0.4972222225104177;0.49191786063328713;865.0635804486664;-929.1934494452092;-929.1934494452092;186349.23574038537;0.0;;USF43628B413;FX;EURUSD;relative;%;0;-5;-0.05;;-9317.461787019269;FXDelta × shock_dec
XS0207764712;981017;Bond;France;BANQUE FEDERATIVE DU CREDIT MUTUEL (EUR 2.275, Perpetual);19936000.0;4.654136690658311;19513797.88718681;0.2320734425074561;0.23389506784730746;190.3955443083305;-456.7347382982166;-4292.270057547163;0.0;0.0;;XS0207764712;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-22836.73691491083;RateDelta1bp × shock_bps
XS0207764712;981017;Bond;France;BANQUE FEDERATIVE DU CREDIT MUTUEL (EUR 2.275, Perpetual);19936000.0;4.654136690658311;19513797.88718681;0.2320734425074561;0.23389506784730746;190.3955443083305;-456.7347382982166;-4292.270057547163;0.0;0.0;;XS0207764712;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;-815531.310933961;SpreadDelta1bp × shock_bps
XS2234516164;981017;Bond;France;SPCM SA (EUR 2.625, 1-Feb-2029);3000000.0;0.6687689135838532;2696098.173638825;3.6304243747552434;3.6301311885683583;2926.339353314164;-1019.0337961285536;-1019.0337961285536;0.0;0.0;;XS2234516164;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-50951.68980642768;RateDelta1bp × shock_bps
XS2234516164;981017;Bond;France;SPCM SA (EUR 2.625, 1-Feb-2029);3000000.0;0.6687689135838532;2696098.173638825;3.6304243747552434;3.6301311885683583;2926.339353314164;-1019.0337961285536;-1019.0337961285536;0.0;0.0;;XS2234516164;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-285329.462915995;SpreadDelta1bp × shock_bps
XS2491664137;981017;Bond;France;EUROFINS SCIENTIFIC (EUR 4.000, 6-Jul-2029);-1000000.0;-0.2436413145846501;-1020394.421586695;3.76475315507596;3.5881151238332047;-1830.9742985644157;384.75735711684274;384.75735711684274;0.0;0.0;;XS2491664137;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;19237.867855842138;RateDelta1bp × shock_bps
XS2491664137;981017;Bond;France;EUROFINS SCIENTIFIC (EUR 4.000, 6-Jul-2029);-1000000.0;-0.2436413145846501;-1020394.421586695;3.76475315507596;3.5881151238332047;-1830.9742985644157;384.75735711684274;384.75735711684274;0.0;0.0;;XS2491664137;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;26933.01499817899;SpreadDelta1bp × shock_bps
DE000A4DE9Y3;981017;Bond;Germany;DEUTSCHE BANK AG (EUR 3.375, 13-Feb-2031);3900000.0;0.9035994519279876;3755364.13660836;4.55572566536244;4.631228487850592;9429.663352569949;-1763.3726085838507;-1763.3726085838507;0.0;0.0;;DE000A4DE9Y3;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-88168.63042919253;RateDelta1bp × shock_bps
DE000A4DE9Y3;981017;Bond;Germany;DEUTSCHE BANK AG (EUR 3.375, 13-Feb-2031);3900000.0;0.9035994519279876;3755364.13660836;4.55572566536244;4.631228487850592;9429.663352569949;-1763.3726085838507;-1763.3726085838507;0.0;0.0;;DE000A4DE9Y3;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;80;0.008;Spread vs. swap rate;-141069.80868670804;SpreadDelta1bp × shock_bps
DE000NRW0N26;981017;Bond;Germany;LAND NORDRHEIN-WESTFALEN (EUR 3.400, 7-Mar-2073);1600000.0;0.352682917354264;1371525.144946374;23.547268523168032;25.709290751967583;119728.1793512212;-3474.096033874912;-3474.096033874912;0.0;0.0;;DE000NRW0N26;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-173704.8016937456;RateDelta1bp × shock_bps
DE000NRW0N26;981017;Bond;Germany;LAND NORDRHEIN-WESTFALEN (EUR 3.400, 7-Mar-2073);1600000.0;0.352682917354264;1371525.144946374;23.547268523168032;25.709290751967583;119728.1793512212;-3474.096033874912;-3474.096033874912;0.0;0.0;;DE000NRW0N26;Gov Spreads;Low risk countries;absolute;bps;0;30;0.003;Spread vs. swap rate;-104222.88101624735;SpreadDelta1bp × shock_bps
XS2187689034;981017;Bond;Germany;VOLKSWAGEN AG (EUR 3.500, Perpetual);17800000.0;4.260096485623659;18221971.69542411;0.2136986303568917;0.21503121597080077;432.1999322877584;-389.9009667856541;-389.9009667856541;0.0;0.0;;XS2187689034;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-19495.048339282705;RateDelta1bp × shock_bps
XS2187689034;981017;Bond;Germany;VOLKSWAGEN AG (EUR 3.500, Perpetual);17800000.0;4.260096485623659;18221971.69542411;0.2136986303568917;0.21503121597080077;432.1999322877584;-389.9009667856541;-389.9009667856541;0.0;0.0;;XS2187689034;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-27293.067674995786;SpreadDelta1bp × shock_bps
XS2189784288;981017;Bond;Germany;COMMERZBANK AG (EUR 6.125, Perpetual);8000000.0;1.9908036639086883;8475442.337455586;0.497248730146765;0.4882475242770077;586.3370056164852;-423.9709830437285;-423.9709830437285;0.0;0.0;;XS2189784288;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-21198.549152186424;RateDelta1bp × shock_bps
XS2189784288;981017;Bond;Germany;COMMERZBANK AG (EUR 6.125, Perpetual);8000000.0;1.9908036639086883;8475442.337455586;0.497248730146765;0.4882475242770077;586.3370056164852;-423.9709830437285;-423.9709830437285;0.0;0.0;;XS2189784288;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;-80554.48677830842;SpreadDelta1bp × shock_bps
XS2618867159;981017;Bond;Germany;CHEPLAPHARM ARZNEIMITTEL GMBH (EUR 7.500, 15-May-2030);-1000000.0;-0.2222478954449417;-927282.5475082743;4.183495892183175;3.954973314775936;-1624.751703250062;378.03773064193456;378.03773064193456;0.0;0.0;;XS2618867159;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;18901.886532096727;RateDelta1bp × shock_bps
XS2618867159;981017;Bond;Germany;CHEPLAPHARM ARZNEIMITTEL GMBH (EUR 7.500, 15-May-2030);-1000000.0;-0.2222478954449417;-927282.5475082743;4.183495892183175;3.954973314775936;-1624.751703250062;378.03773064193456;378.03773064193456;0.0;0.0;;XS2618867159;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;80;0.008;Spread vs. swap rate;30243.018451354765;SpreadDelta1bp × shock_bps
XS2919680236;981017;Bond;Germany;EUROGRID GMBH (EUR 3.732, 18-Oct-2035);5000000.0;1.1605680921406007;4715302.553700961;8.648906197851053;9.385107678303044;42707.20855674758;-4253.993968066391;-4253.993968066391;0.0;0.0;;XS2919680236;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-212699.69840331955;RateDelta1bp × shock_bps
XS2919680236;981017;Bond;Germany;EUROGRID GMBH (EUR 3.732, 18-Oct-2035);5000000.0;1.1605680921406007;4715302.553700961;8.648906197851053;9.385107678303044;42707.20855674758;-4253.993968066391;-4253.993968066391;0.0;0.0;;XS2919680236;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-297779.5777646474;SpreadDelta1bp × shock_bps
XS2987792269;981017;Bond;Greece;EUROBANK ERGASIAS SA (EUR 4.250, 30-Apr-2035);6000000.0;1.3942617738967824;5653402.3849647585;4.4335789781846895;4.585299073139675;13754.94919394662;-2650.1285306208706;-2650.1285306208706;0.0;0.0;;XS2987792269;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-132506.42653104354;RateDelta1bp × shock_bps
XS2987792269;981017;Bond;Greece;EUROBANK ERGASIAS SA (EUR 4.250, 30-Apr-2035);6000000.0;1.3942617738967824;5653402.3849647585;4.4335789781846895;4.585299073139675;13754.94919394662;-2650.1285306208706;-2650.1285306208706;0.0;0.0;;XS2987792269;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;-503524.4208179654;SpreadDelta1bp × shock_bps
XS2010031057;981017;Bond;Ireland;ALLIED IRISH BANKS PLC (EUR 6.250, Perpetual);10087000.0;2.403806388133463;10266717.155776272;0.230769230853327;0.22980372247750272;166.00438161207265;-236.92944929701935;-236.92944929701935;0.0;0.0;;XS2010031057;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-11846.472464850967;RateDelta1bp × shock_bps
XS2010031057;981017;Bond;Ireland;ALLIED IRISH BANKS PLC (EUR 6.250, Perpetual);10087000.0;2.403806388133463;10266717.155776272;0.230769230853327;0.22980372247750272;166.00438161207265;-236.92944929701935;-236.92944929701935;0.0;0.0;;XS2010031057;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;-45016.59536643368;SpreadDelta1bp × shock_bps
XS2641927574;981017;Bond;Ireland;IRISH LIFE & PERMANENT (EUR 6.625, 30-Jun-2029);4000000.0;1.0702986592085428;4497142.396641343;2.9129168524856754;2.945476211863956;5173.825385895791;-1335.217080117574;-1335.217080117574;0.0;0.0;;XS2641927574;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-66760.85400587869;RateDelta1bp × shock_bps
XS2641927574;981017;Bond;Ireland;IRISH LIFE & PERMANENT (EUR 6.625, 30-Jun-2029);4000000.0;1.0702986592085428;4497142.396641343;2.9129168524856754;2.945476211863956;5173.825385895791;-1335.217080117574;-1335.217080117574;0.0;0.0;;XS2641927574;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;80;0.008;Spread vs. swap rate;-106817.36640940592;SpreadDelta1bp × shock_bps
XS1739839998;981017;Bond;Italy;UNICREDIT SPA (EUR 5.375, Perpetual);10000000.0;2.3748527460724675;10149743.302810196;0.1758241758787268;0.17397490968384752;114.47003345212138;-178.34335571280187;-178.34335571280187;0.0;0.0;;XS1739839998;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-8917.167785640093;RateDelta1bp × shock_bps
XS1739839998;981017;Bond;Italy;UNICREDIT SPA (EUR 5.375, Perpetual);10000000.0;2.3748527460724675;10149743.302810196;0.1758241758787268;0.17397490968384752;114.47003345212138;-178.34335571280187;-178.34335571280187;0.0;0.0;;XS1739839998;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;-33885.237585432355;SpreadDelta1bp × shock_bps
XS2110110686;981017;Bond;Italy;BANCA MONTE DEI PASCHI DI SIENA SPA (EUR 2.625, 28-Apr-2025);10650000.0;2.544689804299328;10893097.273279598;0.0767123288327277;0.07601084541634578;83.5872304705274;-83.60517399136796;-83.60517399136796;0.0;0.0;;XS2110110686;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-4180.258699568398;RateDelta1bp × shock_bps
XS2110110686;981017;Bond;Italy;BANCA MONTE DEI PASCHI DI SIENA SPA (EUR 2.625, 28-Apr-2025);10650000.0;2.544689804299328;10893097.273279598;0.0767123288327277;0.07601084541634578;83.5872304705274;-83.60517399136796;-83.60517399136796;0.0;0.0;;XS2110110686;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;80;0.008;Spread vs. swap rate;-6688.413919309437;SpreadDelta1bp × shock_bps
XS2244936659;981017;Bond;Italy;INFRASTRUTTURE WIRELESS ITALIANE SPA (EUR 1.625, 21-Oct-2028);3000000.0;0.6744858215312464;2729006.560793294;3.453532321582059;3.270430012544485;-3364.0184818778303;-967.9809931434106;-967.9809931434106;0.0;0.0;;XS2244936659;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-48399.04965717053;RateDelta1bp × shock_bps
XS2244936659;981017;Bond;Italy;INFRASTRUTTURE WIRELESS ITALIANE SPA (EUR 1.625, 21-Oct-2028);3000000.0;0.6744858215312464;2729006.560793294;3.453532321582059;3.270430012544485;-3364.0184818778303;-967.9809931434106;-967.9809931434106;0.0;0.0;;XS2244936659;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-271034.678080155;SpreadDelta1bp × shock_bps
XS2278566299;981017;Bond;Italy;AUTOSTRADE PER L' ITALIA SPA (EUR 2.000, 15-Jan-2030);750000.0;0.1645520498747939;686036.0357803452;4.584713015001348;4.4735506114621275;1722.3543040767074;-311.9359333468576;-311.9359333468576;0.0;0.0;;XS2278566299;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-15596.79666734288;RateDelta1bp × shock_bps
XS2278566299;981017;Bond;Italy;AUTOSTRADE PER L' ITALIA SPA (EUR 2.000, 15-Jan-2030);750000.0;0.1645520498747939;686036.0357803452;4.584713015001348;4.4735506114621275;1722.3543040767074;-311.9359333468576;-311.9359333468576;0.0;0.0;;XS2278566299;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-21835.515334280033;SpreadDelta1bp × shock_bps
XS2977890313;981017;Bond;Italy;IREN SPA (EUR 4.500, Perpetual);4400000.0;1.0315445126537577;4097591.5287982277;4.394650686235649;4.45191293902511;10026.141304742008;-1941.58591928015;-1941.58591928015;0.0;0.0;;XS2977890313;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-97079.2959640075;RateDelta1bp × shock_bps
XS2977890313;981017;Bond;Italy;IREN SPA (EUR 4.500, Perpetual);4400000.0;1.0315445126537577;4097591.5287982277;4.394650686235649;4.45191293902511;10026.141304742008;-1941.58591928015;-1941.58591928015;0.0;0.0;;XS2977890313;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-543644.057398442;SpreadDelta1bp × shock_bps
XS1684385161;981017;Bond;Japan;SOFTBANK GROUP CORP (EUR 3.125, 19-Sep-2025);5600000.0;1.3012829548899916;5530877.41583745;0.4694444447118195;0.4654755425928889;242.90212406696827;-256.5200387216592;-256.5200387216592;0.0;0.0;;XS1684385161;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-12826.001936082961;RateDelta1bp × shock_bps
XS1684385161;981017;Bond;Japan;SOFTBANK GROUP CORP (EUR 3.125, 19-Sep-2025);5600000.0;1.3012829548899916;5530877.41583745;0.4694444447118195;0.4654755425928889;242.90212406696827;-256.5200387216592;-256.5200387216592;0.0;0.0;;XS1684385161;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-71825.61084206458;SpreadDelta1bp × shock_bps
FR0129084481;981017;Bond;Luxembourg;NEUCP ARCMIT 20250228 20250530 2.665;10000000.0;2.324970336437333;9947684.391192261;0.1666666668339446;0.16706141661880705;183.97243728426196;-163.68502179451946;-163.68502179451946;0.0;0.0;;FR0129084481;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-8184.251089725973;RateDelta1bp × shock_bps
FR0129084481;981017;Bond;Luxembourg;NEUCP ARCMIT 20250228 20250530 2.665;10000000.0;2.324970336437333;9947684.391192261;0.1666666668339446;0.16706141661880705;183.97243728426196;-163.68502179451946;-163.68502179451946;0.0;0.0;;FR0129084481;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-11457.951525616361;SpreadDelta1bp × shock_bps
XS2131567138;981017;Bond;Netherlands;ABN AMRO BANK NV (EUR 4.375, Perpetual);10000000.0;2.3344720023988685;9940675.839409802;0.4755434785343753;0.4758337809266588;443.0289024524666;-479.36574039589834;-479.36574039589834;0.0;0.0;;XS2131567138;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-23968.287019794916;RateDelta1bp × shock_bps
XS2131567138;981017;Bond;Netherlands;ABN AMRO BANK NV (EUR 4.375, Perpetual);10000000.0;2.3344720023988685;9940675.839409802;0.4755434785343753;0.4758337809266588;443.0289024524666;-479.36574039589834;-479.36574039589834;0.0;0.0;;XS2131567138;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;-91079.49067522069;SpreadDelta1bp × shock_bps
XS2182055009;981017;Bond;Netherlands;ELM B.V. (EUR 3.750, Perpetual);6235000.0;1.4869925183031307;6350877.517374357;0.4273972608489313;0.42109012714200317;361.1430502977993;-272.1909339124031;-272.1909339124031;0.0;0.0;;XS2182055009;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-13609.546695620156;RateDelta1bp × shock_bps
XS2182055009;981017;Bond;Netherlands;ELM B.V. (EUR 3.750, Perpetual);6235000.0;1.4869925183031307;6350877.517374357;0.4273972608489313;0.42109012714200317;361.1430502977993;-272.1909339124031;-272.1909339124031;0.0;0.0;;XS2182055009;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;80;0.008;Spread vs. swap rate;-21775.27471299225;SpreadDelta1bp × shock_bps
XS3003295519;981017;Bond;Netherlands;KONINKLIJKE KPN NV (EUR 3.375, 17-Feb-2035);5900000.0;1.3340321062525642;5428989.463311577;8.413752106247971;9.246100015189176;45621.13060737734;-4741.225839784203;-4741.225839784203;0.0;0.0;;XS3003295519;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-237061.29198921018;RateDelta1bp × shock_bps
XS3003295519;981017;Bond;Netherlands;KONINKLIJKE KPN NV (EUR 3.375, 17-Feb-2035);5900000.0;1.3340321062525642;5428989.463311577;8.413752106247971;9.246100015189176;45621.13060737734;-4741.225839784203;-4741.225839784203;0.0;0.0;;XS3003295519;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-331885.80878489424;SpreadDelta1bp × shock_bps
XS3037682112;981017;Bond;Netherlands;AKZO NOBEL NV (EUR 4.000, 31-Mar-2035);12800000.0;2.9854942215462;12154407.597533472;8.333857623135737;10.532811008077026;100776.93592846049;-10533.740041108877;-10533.740041108877;0.0;0.0;;XS3037682112;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-526687.0020554438;RateDelta1bp × shock_bps
XS3037682112;981017;Bond;Netherlands;AKZO NOBEL NV (EUR 4.000, 31-Mar-2035);12800000.0;2.9854942215462;12154407.597533472;8.333857623135737;10.532811008077026;100776.93592846049;-10533.740041108877;-10533.740041108877;0.0;0.0;;XS3037682112;Corp Spreads Europe;ITRAXX_IG;absolute;bps;0;70;0.007;Spread vs. swap rate;-737361.8028776214;SpreadDelta1bp × shock_bps
TRS100000144;981017;Bond;Not Classified;TRS CHEPDE 7 1/2 05/15/30 20/04/2025 BNP;942541.67;0.2209009000471645;945145.115133993;0.0611111111641795;0.05975007562087189;5.836124073555412;-5.702436267561394;-5.702436267561394;0.0;0.0;BNPP;TRS100000144;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-285.1218133780697;RateDelta1bp × shock_bps
TRS100000144;981017;Bond;Not Classified;TRS CHEPDE 7 1/2 05/15/30 20/04/2025 BNP;942541.67;0.2209009000471645;945145.115133993;0.0611111111641795;0.05975007562087189;5.836124073555412;-5.702436267561394;-5.702436267561394;0.0;0.0;BNPP;TRS100000144;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-1596.6821549171902;SpreadDelta1bp × shock_bps
TRS100000147;981017;Bond;Not Classified;TRS ERFFP 4 07/06/29 06/06/2025 BNP;975175.96;0.2280718835314977;974272.7122206572;0.0064308278575236;0.00620472377357219;-2.968332278672392;-0.613325007613211;-17.930269854632396;0.0;0.0;BNPP;TRS100000147;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-30.666250380660546;RateDelta1bp × shock_bps
TRS100000147;981017;Bond;Not Classified;TRS ERFFP 4 07/06/29 06/06/2025 BNP;975175.96;0.2280718835314977;974272.7122206572;0.0064308278575236;0.00620472377357219;-2.968332278672392;-0.613325007613211;-17.930269854632396;0.0;0.0;BNPP;TRS100000147;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-5020.4755592970705;SpreadDelta1bp × shock_bps
TRS100000148;981017;Bond;Not Classified;TRS VFC 4 1/4 03/07/29 20/06/2025 BNP;5000691.8;1.1683359951377683;4988177.391146129;0.0071618874166684;0.006432228543456067;-22.492144440761308;-3.499931676754103;-111.04347645685004;0.0;0.0;BNPP;TRS100000148;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-174.99658383770515;RateDelta1bp × shock_bps
TRS100000148;981017;Bond;Not Classified;TRS VFC 4 1/4 03/07/29 20/06/2025 BNP;5000691.8;1.1683359951377683;4988177.391146129;0.0071618874166684;0.006432228543456067;-22.492144440761308;-3.499931676754103;-111.04347645685004;0.0;0.0;BNPP;TRS100000148;Corp Spreads Europe;ITRAXX_HY;absolute;bps;0;280;0.028;Spread vs. swap rate;-31092.173407918013;SpreadDelta1bp × shock_bps
ES0813211028;981017;Bond;Spain;BANCO BILBAO VIZCAYA ARGENTARIA SA (EUR 6.000, Perpetual);6000000.0;1.4377800091094362;6100706.161854257;0.7699333533009205;0.7739235682891417;480.90219806339314;-475.78198454786383;-475.78198454786383;0.0;0.0;;ES0813211028;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-23789.09922739319;RateDelta1bp × shock_bps
ES0813211028;981017;Bond;Spain;BANCO BILBAO VIZCAYA ARGENTARIA SA (EUR 6.000, Perpetual);6000000.0;1.4377800091094362;6100706.161854257;0.7699333533009205;0.7739235682891417;480.90219806339314;-475.78198454786383;-475.78198454786383;0.0;0.0;;ES0813211028;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;-90398.57706409413;SpreadDelta1bp × shock_bps
XS1808351214;981017;Bond;Spain;CAIXABANK (EUR 2.250, 17-Apr-2030);3000000.0;0.7150949089165572;3060934.4388560713;0.0465753425042117;0.04536704885698497;13.9473166349546;-14.26437939575906;-14.26437939575906;0.0;0.0;;XS1808351214;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-713.2189697879529;RateDelta1bp × shock_bps
XS1808351214;981017;Bond;Spain;CAIXABANK (EUR 2.250, 17-Apr-2030);3000000.0;0.7150949089165572;3060934.4388560713;0.0465753425042117;0.04536704885698497;13.9473166349546;-14.26437939575906;-14.26437939575906;0.0;0.0;;XS1808351214;Corp Spreads Europe;ITRAXX_SUB_FI;absolute;bps;0;190;0.019;Spread vs. swap rate;-2710.2320851942213;SpreadDelta1bp × shock_bps
XS3004055177;981017;Bond;Spain;BANCO DE SABADELL SA (EUR 3.375, 18-Feb-2033);6300000.0;1.4305906197104823;5879413.793688899;6.225696627792357;6.665576060205796;26942.786536082687;-3809.155545885264;-3809.155545885264;0.0;0.0;;XS3004055177;Interest rates;EU Rates;absolute;bps;0;50;0.005;Parallell shift;-190457.77729426321;RateDelta1bp × shock_bps
XS3004055177;981017;Bond;Spain;BANCO DE SABADELL SA (EUR 3.375, 18-Feb-2033);6300000.0;1.4305906197104823;5879413.793688899;6.225696627792357;6.665576060205796;26942.786536082687;-3809.155545885264;-3809.155545885264;0.0;0.0;;XS3004055177;Corp Spreads Europe;ITRAXX_SE_FI;absolute;bps;0;80;0.008;Spread vs. swap rate;-304732.44367082114;SpreadDelta1bp × shock_bps
